IBGE,NU_IDENTIFICADOR,rf_sexo,rf_escolaridade,rf_profissao,rf_vinculo,Nome_UF,Código Município Completo,Nome_Município
432120,"4,3212E+12",Masculino,Médio Completo,Sem formação profissional,Voluntária(o),Rio Grande do Sul,432120,Taquara
432120,"4,3212E+12",Masculino,Médio Completo,Sem formação profissional,Voluntária(o),Rio Grande do Sul,432120,Taquara
432120,"4,3212E+12",Feminino,Médio Completo,Sem formação profissional,Voluntária(o),Rio Grande do Sul,432120,Taquara
432120,"4,3212E+12",Feminino,Superior Incompleto,Sem formação profissional,Sem Vínculo,Rio Grande do Sul,432120,Taquara
432120,"4,3212E+12",Feminino,Superior Completo,Pedagoga(o),Voluntária(o),Rio Grande do Sul,432120,Taquara
432120,"4,3212E+12",Feminino,Fundamental Completo,Sem formação profissional,Sem Vínculo,Rio Grande do Sul,432120,Taquara
432240,"4,3224E+12",Feminino,Superior Completo,Pedagoga(o),Sem Vínculo,Rio Grande do Sul,432240,Uruguaiana
500025,"5,00025E+12",Feminino,Médio Completo,Sem formação profissional,Outro vínculo não permanente,Mato Grosso do Sul,500025,Alcinópolis
500190,"5,0019E+12",Feminino,Superior Completo,Pedagoga(o),Sem Vínculo,Mato Grosso do Sul,500190,Bataguassu
500190,"5,0019E+12",Feminino,Médio Completo,Sem formação profissional,Sem Vínculo,Mato Grosso do Sul,500190,Bataguassu
500190,"5,0019E+12",Feminino,Superior Incompleto,Sem formação profissional,Sem Vínculo,Mato Grosso do Sul,500190,Bataguassu
500190,"5,0019E+12",Feminino,Superior Completo,Sem formação profissional,Outro vínculo não permanente,Mato Grosso do Sul,500190,Bataguassu
500190,"5,0019E+12",Feminino,Médio Completo,Sem formação profissional,Outro vínculo não permanente,Mato Grosso do Sul,500190,Bataguassu
500190,"5,0019E+12",Feminino,Superior Incompleto,Sem formação profissional,Outro vínculo não permanente,Mato Grosso do Sul,500190,Bataguassu
500240,"5,0024E+12",Feminino,Fundamental Incompleto,Sem formação profissional,Outro vínculo não permanente,Mato Grosso do Sul,500240,Caarapó
500240,"5,0024E+12",Feminino,Médio Incompleto,Sem formação profissional,Outro vínculo não permanente,Mato Grosso do Sul,500240,Caarapó
500240,"5,0024E+12",Feminino,Fundamental Incompleto,Sem formação profissional,Outro vínculo não permanente,Mato Grosso do Sul,500240,Caarapó
500260,"5,0026E+12",Feminino,Médio Completo,Sem formação profissional,Outro vínculo não permanente,Mato Grosso do Sul,500260,Camapuã
500260,"5,0026E+12",Feminino,Superior Completo,Outra formação de nível superior,Outro vínculo não permanente,Mato Grosso do Sul,500260,Camapuã
500260,"5,0026E+12",Feminino,Superior Completo,Profissional de nível médio,Servidor(a) Temporário(a),Mato Grosso do Sul,500260,Camapuã
500260,"5,0026E+12",Feminino,Médio Completo,Sem formação profissional,Servidor(a) Temporário(a),Mato Grosso do Sul,500260,Camapuã
500270,"5,0027E+12",Feminino,Superior Completo,Outra formação de nível superior,Sem Vínculo,Mato Grosso do Sul,500270,Campo Grande
500270,"5,0027E+12",Feminino,Médio Completo,Profissional de nível médio,Sem Vínculo,Mato Grosso do Sul,500270,Campo Grande
500270,"5,0027E+12",Feminino,Superior Completo,Outra formação de nível superior,Sem Vínculo,Mato Grosso do Sul,500270,Campo Grande
500270,"5,0027E+12",Feminino,Médio Completo,Profissional de nível médio,Sem Vínculo,Mato Grosso do Sul,500270,Campo Grande
500270,"5,0027E+12",Masculino,Fundamental Incompleto,Sem formação profissional,Sem Vínculo,Mato Grosso do Sul,500270,Campo Grande
500270,"5,0027E+12",Feminino,Superior Incompleto,Profissional de nível médio,Sem Vínculo,Mato Grosso do Sul,500270,Campo Grande
500310,"5,0031E+12",Feminino,Médio Completo,Sem formação profissional,Sem Vínculo,Mato Grosso do Sul,500310,Corguinho
500330,"5,0033E+12",Feminino,Fundamental Incompleto,Sem formação profissional,Sem Vínculo,Mato Grosso do Sul,500330,Coxim
500330,"5,0033E+12",Feminino,Fundamental Incompleto,Sem formação profissional,Outro vínculo não permanente,Mato Grosso do Sul,500330,Coxim
500330,"5,0033E+12",Feminino,Médio Completo,Sem formação profissional,Outro vínculo não permanente,Mato Grosso do Sul,500330,Coxim
500330,"5,0033E+12",Feminino,Fundamental Incompleto,Sem formação profissional,Outro vínculo não permanente,Mato Grosso do Sul,500330,Coxim
500330,"5,0033E+12",Feminino,Médio Completo,Sem formação profissional,Outro vínculo não permanente,Mato Grosso do Sul,500330,Coxim
500330,"5,0033E+12",Feminino,Médio Completo,Profissional de nível médio,Outro vínculo não permanente,Mato Grosso do Sul,500330,Coxim
500330,"5,0033E+12",Feminino,Fundamental Completo,Sem formação profissional,Sem Vínculo,Mato Grosso do Sul,500330,Coxim
500370,"5,0037E+12",Feminino,Médio Completo,Profissional de nível médio,Outro vínculo não permanente,Mato Grosso do Sul,500370,Dourados
500370,"5,0037E+12",Feminino,Médio Completo,Profissional de nível médio,Outro vínculo não permanente,Mato Grosso do Sul,500370,Dourados
500370,"5,0037E+12",Feminino,Superior Completo,Outra formação de nível superior,Outro vínculo não permanente,Mato Grosso do Sul,500370,Dourados
500370,"5,0037E+12",Feminino,Superior Completo,Outra formação de nível superior,Outro vínculo não permanente,Mato Grosso do Sul,500370,Dourados
500370,"5,0037E+12",Feminino,Fundamental Incompleto,Sem formação profissional,Outro vínculo não permanente,Mato Grosso do Sul,500370,Dourados
500370,"5,0037E+12",Feminino,Superior Completo,Outra formação de nível superior,Outro vínculo não permanente,Mato Grosso do Sul,500370,Dourados
500370,"5,0037E+12",Masculino,Médio Completo,Profissional de nível médio,Outro vínculo não permanente,Mato Grosso do Sul,500370,Dourados
500370,"5,0037E+12",Feminino,Médio Completo,Profissional de nível médio,Outro vínculo não permanente,Mato Grosso do Sul,500370,Dourados
500380,"5,0038E+12",Feminino,Médio Completo,Sem formação profissional,Outro vínculo não permanente,Mato Grosso do Sul,500380,Fátima do Sul
500380,"5,0038E+12",Feminino,Fundamental Incompleto,Sem formação profissional,Outro vínculo não permanente,Mato Grosso do Sul,500380,Fátima do Sul
500390,"5,0039E+12",Feminino,Fundamental Incompleto,Sem formação profissional,Sem Vínculo,Mato Grosso do Sul,500390,Figueirão
500390,"5,0039E+12",Feminino,Fundamental Incompleto,Sem formação profissional,Sem Vínculo,Mato Grosso do Sul,500390,Figueirão
500510,"5,0051E+12",Feminino,Médio Completo,Profissional de nível médio,Sem Vínculo,Mato Grosso do Sul,500510,Jateí
500510,"5,0051E+12",Feminino,Médio Completo,Sem formação profissional,Servidor(a) Estatutário(a),Mato Grosso do Sul,500510,Jateí
500525,"5,00525E+12",Feminino,Médio Completo,Sem formação profissional,Outro vínculo não permanente,Mato Grosso do Sul,500525,Laguna Carapã
500525,"5,00525E+12",Feminino,Fundamental Completo,Profissional de nível médio,Sem Vínculo,Mato Grosso do Sul,500525,Laguna Carapã
500525,"5,00525E+12",Feminino,Fundamental Completo,Sem formação profissional,Sem Vínculo,Mato Grosso do Sul,500525,Laguna Carapã
500525,"5,00525E+12",Feminino,Fundamental Incompleto,Sem formação profissional,Sem Vínculo,Mato Grosso do Sul,500525,Laguna Carapã
500600,"5,006E+12",Feminino,Médio Completo,Sem formação profissional,Outro vínculo não permanente,Mato Grosso do Sul,500600,Nova Alvorada do Sul
500600,"5,006E+12",Feminino,Médio Completo,Profissional de nível médio,Sem Vínculo,Mato Grosso do Sul,500600,Nova Alvorada do Sul
500600,"5,006E+12",Feminino,Médio Completo,Sem formação profissional,Sem Vínculo,Mato Grosso do Sul,500600,Nova Alvorada do Sul
500640,"5,0064E+12",Feminino,Fundamental Completo,Sem formação profissional,Sem Vínculo,Mato Grosso do Sul,500640,Pedro Gomes
500640,"5,0064E+12",Feminino,Fundamental Completo,Sem formação profissional,Sem Vínculo,Mato Grosso do Sul,500640,Pedro Gomes
500750,"5,0075E+12",Feminino,Superior Incompleto,Sem formação profissional,Outro vínculo não permanente,Mato Grosso do Sul,500750,Rochedo
500750,"5,0075E+12",Masculino,Médio Completo,Sem formação profissional,Outro vínculo não permanente,Mato Grosso do Sul,500750,Rochedo
500769,"5,00769E+12",Feminino,Médio Completo,Sem formação profissional,Sem Vínculo,Mato Grosso do Sul,500769,São Gabriel do Oeste
500769,"5,00769E+12",Feminino,Superior Incompleto,Sem formação profissional,Sem Vínculo,Mato Grosso do Sul,500769,São Gabriel do Oeste
500769,"5,00769E+12",Feminino,Médio Completo,Profissional de nível médio,Sem Vínculo,Mato Grosso do Sul,500769,São Gabriel do Oeste
500769,"5,00769E+12",Feminino,Médio Completo,Sem formação profissional,Sem Vínculo,Mato Grosso do Sul,500769,São Gabriel do Oeste
500769,"5,00769E+12",Feminino,Médio Completo,Sem formação profissional,Sem Vínculo,Mato Grosso do Sul,500769,São Gabriel do Oeste
500769,"5,00769E+12",Feminino,Superior Incompleto,Sem formação profissional,Sem Vínculo,Mato Grosso do Sul,500769,São Gabriel do Oeste
500769,"5,00769E+12",Feminino,Fundamental Incompleto,Sem formação profissional,Outro vínculo não permanente,Mato Grosso do Sul,500769,São Gabriel do Oeste
500769,"5,00769E+12",Feminino,Fundamental Incompleto,Sem formação profissional,Sem Vínculo,Mato Grosso do Sul,500769,São Gabriel do Oeste
500769,"5,00769E+12",Feminino,Fundamental Incompleto,Sem formação profissional,Sem Vínculo,Mato Grosso do Sul,500769,São Gabriel do Oeste
500769,"5,00769E+12",Feminino,Fundamental Incompleto,Sem formação profissional,Sem Vínculo,Mato Grosso do Sul,500769,São Gabriel do Oeste
500769,"5,00769E+12",Feminino,Superior Completo,Assistente Social,Sem Vínculo,Mato Grosso do Sul,500769,São Gabriel do Oeste
500769,"5,00769E+12",Feminino,Fundamental Completo,Sem formação profissional,Sem Vínculo,Mato Grosso do Sul,500769,São Gabriel do Oeste
500769,"5,00769E+12",Feminino,Fundamental Incompleto,Sem formação profissional,Sem Vínculo,Mato Grosso do Sul,500769,São Gabriel do Oeste
500830,"5,0083E+12",Feminino,Médio Completo,Outra formação de nível superior,Sem Vínculo,Mato Grosso do Sul,500830,Três Lagoas
500830,"5,0083E+12",Masculino,Médio Completo,Sem formação profissional,Sem Vínculo,Mato Grosso do Sul,500830,Três Lagoas
500830,"5,0083E+12",Feminino,Médio Completo,Sem formação profissional,Sem Vínculo,Mato Grosso do Sul,500830,Três Lagoas
500830,"5,0083E+12",Feminino,Médio Completo,Sem formação profissional,Sem Vínculo,Mato Grosso do Sul,500830,Três Lagoas
500830,"5,0083E+12",Masculino,Superior Completo,Outra formação de nível superior,Sem Vínculo,Mato Grosso do Sul,500830,Três Lagoas
500830,"5,0083E+12",Masculino,Especialização,Outra formação de nível superior,Outro vínculo não permanente,Mato Grosso do Sul,500830,Três Lagoas
500830,"5,0083E+12",Feminino,Médio Completo,Sem formação profissional,Sem Vínculo,Mato Grosso do Sul,500830,Três Lagoas
500830,"5,0083E+12",Feminino,Médio Completo,Sem formação profissional,Sem Vínculo,Mato Grosso do Sul,500830,Três Lagoas
500830,"5,0083E+12",Feminino,Médio Completo,Sem formação profissional,Outro vínculo não permanente,Mato Grosso do Sul,500830,Três Lagoas
500830,"5,0083E+12",Masculino,Médio Completo,Sem formação profissional,Outro vínculo não permanente,Mato Grosso do Sul,500830,Três Lagoas
500840,"5,0084E+12",Feminino,Fundamental Incompleto,Sem formação profissional,Sem Vínculo,Mato Grosso do Sul,500840,Vicentina
500840,"5,0084E+12",Feminino,Fundamental Incompleto,Sem formação profissional,Outro vínculo não permanente,Mato Grosso do Sul,500840,Vicentina
500840,"5,0084E+12",Feminino,Fundamental Incompleto,Sem formação profissional,Outro vínculo não permanente,Mato Grosso do Sul,500840,Vicentina
510025,"5,10025E+12",Feminino,Fundamental Incompleto,Sem formação profissional,Outro vínculo não permanente,Mato Grosso,510025,Alta Floresta
510025,"5,10025E+12",Feminino,Médio Completo,Sem formação profissional,Sem Vínculo,Mato Grosso,510025,Alta Floresta
510025,"5,10025E+12",Feminino,Fundamental Completo,Sem formação profissional,Outro vínculo não permanente,Mato Grosso,510025,Alta Floresta
510025,"5,10025E+12",Masculino,Fundamental Incompleto,Sem formação profissional,Outro vínculo não permanente,Mato Grosso,510025,Alta Floresta
510025,"5,10025E+12",Feminino,Fundamental Completo,Sem formação profissional,Sem Vínculo,Mato Grosso,510025,Alta Floresta
510025,"5,10025E+12",Feminino,Fundamental Completo,Sem formação profissional,Sem Vínculo,Mato Grosso,510025,Alta Floresta
510025,"5,10025E+12",Masculino,Médio Completo,Profissional de nível médio,Outro vínculo não permanente,Mato Grosso,510025,Alta Floresta
510025,"5,10025E+12",Feminino,Fundamental Completo,Sem formação profissional,Sem Vínculo,Mato Grosso,510025,Alta Floresta
510025,"5,10025E+12",Masculino,Superior Completo,Outra formação de nível superior,Sem Vínculo,Mato Grosso,510025,Alta Floresta
510025,"5,10025E+12",Masculino,Fundamental Completo,Sem formação profissional,Sem Vínculo,Mato Grosso,510025,Alta Floresta
510025,"5,10025E+12",Feminino,Fundamental Completo,Sem formação profissional,Sem Vínculo,Mato Grosso,510025,Alta Floresta
510558,"5,10558E+12",Feminino,Médio Completo,Sem formação profissional,Outro vínculo não permanente,Mato Grosso,510558,Marcelândia
510780,"5,1078E+12",Feminino,Médio Completo,Profissional de nível médio,Sem Vínculo,Mato Grosso,510780,Santo Antônio de Leverger
510780,"5,1078E+12",Masculino,Médio Completo,Sem formação profissional,Sem Vínculo,Mato Grosso,510780,Santo Antônio de Leverger
510780,"5,1078E+12",Feminino,Médio Completo,Profissional de nível médio,Sem Vínculo,Mato Grosso,510780,Santo Antônio de Leverger
510780,"5,1078E+12",Masculino,Médio Incompleto,Sem formação profissional,Sem Vínculo,Mato Grosso,510780,Santo Antônio de Leverger
510780,"5,1078E+12",Feminino,Superior Completo,Outra formação de nível superior,Sem Vínculo,Mato Grosso,510780,Santo Antônio de Leverger
510780,"5,1078E+12",Feminino,Fundamental Completo,Sem formação profissional,Sem Vínculo,Mato Grosso,510780,Santo Antônio de Leverger
510780,"5,1078E+12",Masculino,Superior Completo,Pedagoga(o),Sem Vínculo,Mato Grosso,510780,Santo Antônio de Leverger
510780,"5,1078E+12",Masculino,Médio Completo,Sem formação profissional,Sem Vínculo,Mato Grosso,510780,Santo Antônio de Leverger
510780,"5,1078E+12",Masculino,Médio Completo,Sem formação profissional,Sem Vínculo,Mato Grosso,510780,Santo Antônio de Leverger
510780,"5,1078E+12",Feminino,Médio Completo,Profissional de nível médio,Sem Vínculo,Mato Grosso,510780,Santo Antônio de Leverger
510780,"5,1078E+12",Masculino,Superior Completo,Outra formação de nível superior,Sem Vínculo,Mato Grosso,510780,Santo Antônio de Leverger
510780,"5,1078E+12",Feminino,Médio Completo,Sem formação profissional,Sem Vínculo,Mato Grosso,510780,Santo Antônio de Leverger
510780,"5,1078E+12",Masculino,Médio Completo,Profissional de nível médio,Sem Vínculo,Mato Grosso,510780,Santo Antônio de Leverger
510780,"5,1078E+12",Masculino,Superior Completo,Outra formação de nível superior,Sem Vínculo,Mato Grosso,510780,Santo Antônio de Leverger
510790,"5,1079E+12",Feminino,Superior Completo,Outra formação de nível superior,Sem Vínculo,Mato Grosso,510790,Sinop
510790,"5,1079E+12",Feminino,Fundamental Incompleto,Sem formação profissional,Sem Vínculo,Mato Grosso,510790,Sinop
510790,"5,1079E+12",Feminino,Superior Completo,Outra formação de nível superior,Voluntária(o),Mato Grosso,510790,Sinop
510790,"5,1079E+12",Feminino,Superior Completo,Outra formação de nível superior,Sem Vínculo,Mato Grosso,510790,Sinop
510790,"5,1079E+12",Feminino,Médio Completo,Sem formação profissional,Sem Vínculo,Mato Grosso,510790,Sinop
520340,"5,2034E+12",Feminino,Médio Completo,Profissional de nível médio,Sem Vínculo,Goiás,520340,Bom Jardim de Goiás
520340,"5,2034E+12",Masculino,Médio Incompleto,Sem formação profissional,Sem Vínculo,Goiás,520340,Bom Jardim de Goiás
521720,"5,2172E+12",Masculino,Fundamental Completo,Sem formação profissional,Voluntária(o),Goiás,521720,Piranhas
521720,"5,2172E+12",Feminino,Fundamental Completo,Sem formação profissional,Voluntária(o),Goiás,521720,Piranhas
521720,"5,2172E+12",Feminino,Superior Completo,Pedagoga(o),Voluntária(o),Goiás,521720,Piranhas
522010,"5,2201E+12",Masculino,Médio Completo,Profissional de nível médio,Outro vínculo não permanente,Goiás,522010,São Luís de Montes Belos
522010,"5,2201E+12",Feminino,Médio Completo,Profissional de nível médio,Outro vínculo não permanente,Goiás,522010,São Luís de Montes Belos
522060,"5,2206E+12",Feminino,Fundamental Completo,Sem formação profissional,Sem Vínculo,Goiás,522060,Silvânia
522060,"5,2206E+12",Masculino,Fundamental Incompleto,Sem formação profissional,Sem Vínculo,Goiás,522060,Silvânia
530010,"5,3001E+12",Feminino,Superior Completo,Outra formação de nível superior,Sem Vínculo,Distrito Federal,530010,Brasília
530010,"5,3001E+12",Feminino,Sem Escolaridade,Sem formação profissional,Sem Vínculo,Distrito Federal,530010,Brasília
530010,"5,3001E+12",Feminino,Superior Completo,Outra formação de nível superior,Sem Vínculo,Distrito Federal,530010,Brasília
530010,"5,3001E+12",Feminino,Superior Completo,Outra formação de nível superior,Sem Vínculo,Distrito Federal,530010,Brasília
530010,"5,3001E+12",Feminino,Superior Completo,Outra formação de nível superior,Sem Vínculo,Distrito Federal,530010,Brasília
530010,"5,3001E+12",Feminino,Superior Completo,Outra formação de nível superior,Sem Vínculo,Distrito Federal,530010,Brasília
530010,"5,3001E+12",Feminino,Superior Completo,Outra formação de nível superior,Sem Vínculo,Distrito Federal,530010,Brasília
